taxon_name,M1-R,M-MTE,M2-R,M4-R,M4-PGLS,M1-RF,M2-RF,M3-RF,M4-RF,M1-XGB,M2-XGB,M3-XGB,M4-XGB,Residual-RF,Residual-XGB,M3-R
Salmo salar,0.6679628208995766,0.6798677323356526,0.6963042118479758,0.7291047272706064,0.4185627471716369,0.549067063764463,0.385328841151,0.5014903052102394,0.4160712567834206,0.5269087739149896,0.42153922477864664,0.5227427866512131,0.43654639443331145,0.6648374325277011,0.6481164777639695,0.6355726005968779
Salvelinus alpinus,0.27924486895583917,0.892270279654356,0.640264334613097,0.6560854169605483,0.3723415888550907,0.341591532313377,0.8480444352795531,0.9596815327872731,0.6285584206372747,0.2878751707957108,0.7769693102856399,0.8425302838118551,0.7815587314985654,0.9565103163806891,0.9783709294141598,0.8524531910104968
Salvelinus fontinalis,0.273355098265134,0.6985649652531343,0.772777524275041,0.7528382246509975,0.41786718441748794,0.3148379541333409,0.5810524497688304,0.6772724651050755,0.5789580890816719,0.3370482926685793,0.5767486619098824,0.7358912346190221,0.6682432345032604,0.7747003164217398,0.8262239623002351,0.7581874303389174
Sander lucioperca,0.16201516260569987,0.6548258734916002,0.8874018585101838,0.8037028923197425,0.4150998269601167,0.19609554740361973,0.6012601050358689,0.6348894707350379,0.6026449307957491,0.312656819441789,0.5505563594232281,0.7401634161722188,0.6484506038061892,0.7682027677265755,0.8745230488169854,0.8218511351448073
Sarcophilus harrisii,0.5863502073371417,0.8538617740305824,0.41489012347874366,0.6903111436915069,0.7102623928245445,0.8348469593819687,0.8175598836401266,0.849907556228678,0.7423442451183239,0.8502001471096337,0.9338540478710692,0.8274994824005519,0.6516914142973875,0.8635256274249041,0.8318412778041557,0.4496960844292834
Saxicola rubetra,0.07778777446872288,0.13004742124694696,0.1118610558800157,0.7107053483243254,0.18824345910291046,0.13456850545267848,0.47693215817677165,0.9610725923271954,0.9381319213268464,0.10129678019054063,0.4674580046223553,0.952165981719691,0.965040571048849,0.918541537996571,0.932680010622487,0.8733198683460812
Scapanus orarius,0.20546727440761442,0.2612179391382151,0.28313471194958917,0.2355883067014597,0.3588546854686778,0.2021307096345222,0.6675192671969524,0.9394635849574321,0.7796081608135945,0.18252833657893772,0.5741677501909365,0.9761567366155083,0.5771267018037367,0.9755449508792849,0.9233692257138053,0.85138613538445
Scelotes gronovii,0.8189316780970826,0.12525641332772436,0.22826368094351163,0.42182430709735175,0.12404302570780149,0.852952258787411,0.9827527323446432,0.682241108664957,0.8182708945304625,0.7916540601070723,0.4476000831258146,0.8149226864628637,0.7274239639837711,0.7918647017920027,0.7745581378638092,0.9721837355581344
Scincella lateralis,0.43063245135863326,0.277286479186538,0.4789510239939847,0.9851607225970376,0.12958339801361032,0.8937782243072387,0.6994312811076877,0.9980381959467193,0.9006489505271053,0.8767883372809523,0.8610270656344003,0.9373297989394337,0.8055576562979812,0.8037961546016411,0.6646842650331944,0.9036304185201888
Scotinomys teguina,0.09138649393089673,0.39768398244142195,0.3156418483974488,0.22496470795825646,0.34164663963118735,0.14367063650198447,0.5022997936612563,0.8333120731477874,0.5555210401723119,0.1584625328821257,0.6836957327423215,0.9031474727064415,0.895673001705646,0.7642029825868064,0.7901441692368674,0.7487166978604043
Scylla serrata,0.7856075595605693,0.659896516903222,0.808630536664851,0.8332296539483004,0.33346794214466036,0.45462948606622894,0.4415197406237228,0.45576316513835835,0.4749209942798888,0.49059305657130714,0.41774127260182226,0.46390900930896795,0.4635358823359551,0.4639777017715658,0.4750921576501972,0.4576814735805045
Sericornis frontalis,0.05449603737173398,0.1798124101980483,0.14798936200386287,0.520496593561018,0.185518454601217,0.10710514415708357,0.383480443512816,0.6750028091629607,0.6873933580911262,0.0899705205863078,0.641370147798438,0.7087494871368009,0.712427226596316,0.8155387876329557,0.7438211195431484,0.8660869661183921
Sigmodon hispidus,0.1916156938532947,0.3686621284303835,0.37109882138293676,0.3464103288836482,0.3576377852892408,0.19696806158894198,0.6300664118051286,0.729255798039838,0.5367750691621441,0.1833890273745319,0.6161956905272814,0.7295605260883964,0.6198564416237154,0.686340061799994,0.7275786041692428,0.6005930462993788
Sigmodon ochrognathus,0.15471782781044235,0.17463468304646934,0.20928875578270903,0.1712973141233098,0.2345215804082977,0.2718560359975223,0.5693448644171026,0.6676506071657572,0.5737508693702491,0.21626725975182898,0.6003544039243042,0.7416429795437868,0.5449317471071065,0.65670990865352,0.6770104344698218,0.5771951548191823
Sorex coronatus,0.042498780291760435,0.19058227342280534,0.14495661689836623,0.10675904980608952,0.16762336127708594,0.0647460556548682,0.23462544765296087,0.4043139802066934,0.24554831959500906,0.06322458741091574,0.2835391538352778,0.3800665062196589,0.2513269416641881,0.39133079108086954,0.4192605948156729,0.361357428810712
Sorex minutus,0.03228264392854237,0.11236268427732214,0.07537481292352138,0.060559638916001204,0.12494632243535952,0.023708954975641634,0.05784002638361406,0.336181448646374,0.06767275523819329,0.015123676239957768,0.06783155633751664,0.2340028584502019,0.06639712004503034,0.3124212174523463,0.3829304710645415,0.2544472374917993
Spermophilus citellus,0.20845599529671732,0.20487727014037266,0.2759693392896912,0.22277593254163905,0.2679609847167023,0.15007199553028422,0.5513575710583996,0.6993441861127622,0.7028182063199991,0.15778597222340862,0.5444232719274971,0.7375269614438548,0.5832352626620761,0.7866080461658701,0.8741557874072293,0.6882494767671102
Sphinx ligustri,0.28268482758108787,0.7321195010630759,0.43517752614498045,0.39959867251689635,0.8679882006998089,0.15467839250972568,0.33355204725532495,0.4150185157217134,0.3158606211567754,0.15277786456584347,0.3611539670111492,0.38704057446158047,0.4070255062019961,0.410594349237554,0.45392768074764844,0.27604858940029353
Spilogale putorius,0.39276974288759503,0.5979350684695632,0.5466282850373131,0.6608065214183607,0.5801814273419044,0.3466869433228225,0.8859763900691979,0.8239315502770299,0.8612814696212809,0.1961744597817469,0.9690491688322347,0.7984669415522219,0.8182439969374378,0.7094002640775716,0.7882712773551206,0.6953332333053982
Spilopelia senegalensis,0.14690649081293716,0.16781834300588883,0.19909366491579059,0.16322377263338642,0.2258842509072684,0.22548948077015218,0.5349574642303763,0.8933744503158009,0.572718807690421,0.14667420819834526,0.49683477284091965,0.8751419878223575,0.46046328158800476,0.8607899874628413,0.9939475677631213,0.8485235339589096
Stenasellus virei,0.15238182777247664,0.12630588821069424,0.41877429789707915,0.30688501775574195,0.028827829029740203,0.10981938628625691,0.173469473197498,0.17111458409205238,0.1864375345183487,0.08884165334965836,0.23411731275347072,0.25176999143197326,0.2704984597783455,0.24818735738946718,0.466252330467657,0.2664225511829295
Stochomys longicaudatus,0.17953260949713817,0.21538228812603982,0.2451721170803035,0.20236829317429014,0.2926284935387431,0.13302430749567928,0.6098288858332966,0.8913021780511383,0.6024643999121846,0.13041061977666538,0.5855556402900548,0.7029569504315936,0.539963268442573,0.7998457217340676,0.886589831902543,0.7067933086808076
Storeria dekayi,0.6562569907786051,0.1978619292486023,0.2633775276866083,0.5105581971803047,0.17742746512733787,0.1271836563528996,0.3636856564963538,0.9308036134451916,0.7024900409901739,0.36486558815041725,0.37749403099767415,0.8453607454924823,0.9455774583810169,0.9006099260749679,0.8991543150437027,0.7540004503105753
Struthio camelus,0.7876959944195263,0.40056334809870575,0.7101352110160692,0.7946822825131071,0.42174946673135005,0.4840450127611386,0.4885718862624921,0.4921697875432116,0.66774180936906,0.6949897626802972,0.7124455998011847,0.8189299871545846,0.5746101994904221,0.2983026201912132,0.2245342087311288,0.3056366433439407
Sturnus vulgaris,0.10858362024454574,0.20837872879766578,0.22153024671210603,0.49049283712394554,0.22722148349146898,0.09363591047186316,0.42120567770369,0.8165923567529518,0.9205110251284846,0.09322367086237882,0.49740363447571445,0.7816815003087204,0.7931735739141486,0.7986451702844535,0.8606626729738842,0.7613154944380911
Suncus murinus,0.12186571117775469,0.1677350527432253,0.1699904560997985,0.1429935582638053,0.23402035402777668,0.11086976706858473,0.5360424249958784,0.7156379099926868,0.47995543558710707,0.11037336761057984,0.4227942310890531,0.6573053036340135,0.34773924567527625,0.6248835826092851,0.707530969710827,0.5415485533046616
Suricata suricatta,0.49860995285142007,0.587882438857907,0.5731744065543379,0.6448627389266791,0.6722412820316462,0.6760673426856416,0.7761939528976547,0.654138114459192,0.5710899326025582,0.5744983379918372,0.899045675736309,0.6664785669104352,0.5836690701009177,0.5750553244908445,0.6149977380827498,0.5786148970734281
Sus scrofa,0.9692429353757711,0.2890104265196869,0.9383653876792071,0.7253851051904407,0.30103063627604226,0.7845785230706116,0.7960717047521093,0.8004375598766192,0.7814314182569625,0.8289218139360828,0.8086121591721869,0.8136490830231885,0.9165030544265305,0.7744847908952297,0.7629112951125289,0.8953566898797263
Sylvia curruca,0.07122885281631959,0.12599059973526808,0.10333247431615838,0.7057331207015729,0.18434506903738096,0.09293718007132848,0.3595714206192714,0.9685065593133607,0.989341232672156,0.0925020571487985,0.35598733828229484,0.9473364155085812,0.9271661507720873,0.8903779550976865,0.8957375347150331,0.8404912713265245
Tachyglossus aculeatus,0.82940228324568,0.7134713786315066,0.6200310902453129,0.5455600069382911,0.8290811553845371,0.3206630541872259,0.39563903846482296,0.4451586693365612,0.492733950933529,0.6641019313570213,0.4315601743867165,0.46324616773541233,0.5575705771598148,0.45529188844728613,0.4891715460419349,0.36028646451649704
Tamandua mexicana,0.7091013003850243,0.4120542148307988,0.8649945542079888,0.2751189355555121,0.4875006001747308,0.7744941919339815,0.6833059892453798,0.797781017546812,0.8692357199148745,0.59625289300343,0.6813512383950897,0.625529499770275,0.7678154201055102,0.8257134835795581,0.8502381589556237,0.6849416523879016
Tamias merriami,0.19988252720825225,0.4658122319788183,0.5018230173218091,0.3468291957831208,0.43220047379734994,0.17441036329875956,0.728272099857543,0.9549814997143641,0.8530061971446399,0.16052392538697932,0.6225372645706774,0.8908410723242722,0.8622316466931693,0.8509412653041893,0.9188800874843075,0.7406743588998282
Telmatobius culeus,0.06772601757896714,0.3617868209726495,0.2748037317529085,0.4395689566381613,0.10791938400441502,0.04345762062534412,0.38097088584237543,0.4885222099536583,0.6116656115633652,0.044173635414202994,0.35644678748180053,0.9582612194440869,0.3877774400644516,0.9555322468459216,0.8468920367190141,0.8797712808049885
Tenebrio molitor,0.4796097511925846,0.4897268437486685,0.7977443205911235,0.6634840759100971,0.2830353599395787,0.45836938930996307,0.8843165737616897,0.8586764979994072,0.672924541950511,0.4470446510526443,0.9101784868662333,0.9997949187521024,0.6985398202925609,0.6930444004645407,0.5627370541312752,0.7262647530535389
Tenrec ecaudatus,0.9264074508299774,0.7547097280520431,0.8395394193838794,0.39518880570187825,0.9523573510264894,0.40555666745201313,0.3709894957389347,0.36081899486054253,0.3875881442742808,0.44531836748544684,0.42578820277428153,0.3169400370878837,0.4279031819284757,0.40696660530350004,0.4205427523773332,0.3858297321181307
Thalasseus maximus,0.16047616306561988,0.14515113902984728,0.20972057965446428,0.16646595484670162,0.18685853622206203,0.15931435906071043,0.49622704579667704,0.6475436816529587,0.4489803164009728,0.015113383531274567,0.2298797087792184,0.5528100516072392,0.24600039868857806,0.9727203715070069,0.8692056699203407,0.9544977600161574
Thomomys bottae,0.24355337956563233,0.5697502497507032,0.6506957379126663,0.38599546639709237,0.49088910466954383,0.17079988658918038,0.8309660543032902,0.9904370648497178,0.8441134900853158,0.16404463233688432,0.8205277528901729,0.9566177230378394,0.9398387043482284,0.8858842604732353,0.9445671305229317,0.7501042292991873
Thomomys talpoides,0.17670043157708748,0.32955987023625377,0.3760037776043318,0.18387531730951706,0.33507434604250763,0.19433294653391003,0.6213181370142966,0.8114468770322576,0.75771983974963,0.1613649690532737,0.6132990387483852,0.7713513594073109,0.749465838012132,0.7414491297672808,0.7257417490164746,0.6673679471743426
Thrichomys apereoides,0.30391604378093706,0.5926117724289123,0.5403783173142656,0.5398633240590771,0.5379499018325858,0.14351002711811817,0.4598093201384809,0.7879167879224216,0.644945591968012,0.1288021996922421,0.5341008340942648,0.8262771717304664,0.6530208564910351,0.8733792124942883,0.9330461856568184,0.740846404847675
Thymallus arcticus,0.31020432927794217,0.44194479003389053,0.66903672019658,0.7338185948039055,0.643646456910865,0.5915039916184173,0.30188212910533885,0.4506612977470397,0.3185087810505077,0.6382568605572967,0.29147208308001193,0.5712616119628777,0.523293389648818,0.5734926013440798,0.5814247848773576,0.49769139651740263
Thysanoessa macrura,0.21483143929092222,0.7075202710582723,0.4988731723973147,0.7059890309965354,0.10097900896948848,0.2705318081834055,0.4678210629798108,0.4641473529643097,0.4701901959058179,0.21041152542089916,0.5458301562772898,0.5285661085238751,0.5265905228293979,0.6348314037139279,0.6108196740246997,0.7001974547400133
Tiliqua rugosa,0.45017182692534075,0.34428113593672643,0.5130678049785788,0.23479018907433014,0.4998445531488206,0.5406946364964182,0.15717604595852896,0.24797676637614413,0.15260442240938657,0.58629241617066,0.18403996077366538,0.19244584989240288,0.1271970083302213,0.4045081351487571,0.5111260616066526,0.3119998535458712
Tiliqua scincoides,0.1573627788312669,0.32169518600292185,0.20950915517808597,0.5352972141249996,0.18742975882843563,0.3704869320697837,0.8140878263343966,0.8126643561187276,0.8087123185816468,0.2946915955393792,0.7358890759209935,0.8793849939878865,0.756271471791833,0.7181834322128752,0.5590817541113708,0.892075161274725
Tinca tinca,0.4216905143492782,0.6984522203915232,0.6578012253841267,0.5242372443941811,0.36590684189489764,0.46545492341532374,0.6432447109125664,0.702807797553489,0.7646442488653161,0.4783034241695603,0.6776707245089596,0.7050724413297046,0.6088101311265309,0.6018065336868302,0.5797370095238844,0.7108162308064311
Trematomus hansoni,0.22523970674005747,0.19441523473311773,0.2812319039527285,0.3868508836790977,0.7441323438624856,0.33904712262073217,0.496629820528038,0.7361337200920179,0.53347293271749,0.3387951709889958,0.520948420304466,0.4913164489864028,0.45646714006491546,0.5893767408494004,0.34216278689854895,0.4037391843896515
Trematomus pennellii,0.15238918327289827,0.2750309889719797,0.41284877506010326,0.5644600032864127,0.5304363593136774,0.18274409677943435,0.6450550429987015,0.9348711885547931,0.6710317799909155,0.2252648123891521,0.6601426565329169,0.5837142895519698,0.6278806430588773,0.8394392662932519,0.49105354383726635,0.574101129059656
Trimerotropis saxatilis,0.8369065719164016,0.3047998909629927,0.7276609012769422,0.8864052148843564,0.1789554650142227,0.41779938746837453,0.7692026812026492,0.9203368427236285,0.9914996893428157,0.4755918172808129,0.9886243873071466,0.8793846024122671,0.9796179134246592,0.6949632518494221,0.7477960427146483,0.8487023526927976
Typhlogobius californiensis,0.046312058645656934,0.05813806515324469,0.09174080351065463,0.09840294685949584,0.020324503729555982,0.10102483925976088,0.2957708033862495,0.13779655382780334,0.20535779905553492,0.09817734497608595,0.2969409210889884,0.12428672141834717,0.15547814815829583,0.11313397423254379,0.12304443486073902,0.085248816569124
Tyrannus tyrannus,0.10184613715491264,0.14331629560363213,0.14258039888123905,0.7178844066293393,0.2007371035586938,0.13467536821969048,0.4668500638333906,0.8530463326564639,0.9697884422612694,0.0991531610214898,0.3889959178753887,0.9390357876092364,0.9004319591867215,0.9761907451737071,0.947935350781367,0.9821028347091816
Upupa epops,0.1453139773432966,0.1591710586710315,0.17604265877690387,0.14914469414365955,0.23264957315023793,0.15655496060388507,0.46977160127931233,0.9674157229742997,0.4618852064366874,0.1585220248879486,0.6468685243711625,0.823177721902691,0.4854617026520198,0.812286284771259,0.8310615933795522,0.8535955628370281
Urocitellus richardsonii,0.3739841604615539,0.3601310015741124,0.4935338743179296,0.39723454885485326,0.46918811195896826,0.22095102629880461,0.47617692458192096,0.8833538617263047,0.8826930462797069,0.20851631784938626,0.6302093962259655,0.8438734954288235,0.9341993373384666,0.7460572782212425,0.658854417397975,0.8374013628443459
Urocitellus townsendii,0.3936144210954026,0.39194523756447874,0.5221552174904643,0.4223016628473569,0.5139121841608204,0.30378554983958855,0.8838522705948803,0.7158155560566106,0.711342998761684,0.3596837697410264,0.8910712392197803,0.6782966327467891,0.8130012779410558,0.6585782076208512,0.611861078949584,0.7658294584627227
Uromys caudimaculatus,0.2630233318602938,0.39742598678582886,0.6270701482302621,0.43105193950278703,0.34318807150347913,0.4200770438728253,0.49246997719466234,0.8112853239333115,0.9413573714816367,0.26093814202995685,0.49602188115658286,0.8162073248452915,0.921249107861093,0.8702423679210454,0.830096688069045,0.7659385075061216
Varanus bengalensis,0.3018419084539333,0.2908791898531668,0.14516310254290113,0.3709844241366517,0.32561378004158603,0.7924988657707983,0.3249735067969883,0.6815670505562533,0.5551218826332748,0.7204512894351871,0.594780419799358,0.45168432093088484,0.7316936370347112,0.8811271109375486,0.9213116779917526,0.587883283771495
Varanus giganteus,0.24887542563915,0.355647341787782,0.18280833354103626,0.3896231771192749,0.31162597241036316,0.5769299534881194,0.14111482600613962,0.6530752494991346,0.65851469482097,0.4553926608367765,0.3863152155877415,0.658414175185168,0.8029842171890887,0.7395256968937407,0.5710309572303067,0.5984522826369515
Varanus panoptes,0.15681381384127824,0.39886871574112837,0.2061863020043974,0.3466739442602958,0.25246239764299105,0.11721652593527179,0.8189142479094744,0.7490127158315727,0.7283916487739844,0.16444481533702476,0.993896991084198,0.3677216961570016,0.450854041274075,0.7506915874167599,0.7761493927920488,0.7219988770686331
Xenodon neuwiedii,0.16987975743436898,0.23106759664902884,0.21227199891908224,0.2968517460914345,0.12455352483498461,0.17481343712397412,0.7327699841543549,0.8033728752060388,0.9357831867677202,0.154342254285921,0.7201269290640335,0.9981306721657756,0.9674245247707538,0.8046227774730959,0.9582979606645106,0.8446465803196916
Xerospermophilus tereticaudus,0.2953380147336152,0.32798655507749747,0.3984321544878733,0.3273052992157867,0.43922526355026514,0.4202913005489494,0.7841998193794971,0.756737454235894,0.6502998487490451,0.3613693947416796,0.7680621083436555,0.7305049628387071,0.7535028248071601,0.7520149789187118,0.7341752498844268,0.7832904427496112
Zaglossus bruijni,0.6404026288037081,0.755728520186083,0.5419573570023009,0.5881655918269755,0.858498375446805,0.594652145471212,0.39158985254558165,0.4599326763699156,0.3847854887665203,0.7736284347046356,0.43698092741383404,0.4394990809786405,0.6588774546185787,0.41430179310571535,0.45952933977243904,0.36948602315721346
