"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","conditional_log_BMR"
"Pardosa lugubris","Arachnida","Araneae","Lycosidae","Pardosa","lugubris",0.0224,2.24e-05,20,"C","Schmitz, 2004",-10.7064495991033,-10.2414081870925,39.5871292029482,2156,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.65900688408341,-10.1878954591422
"Pardosa lugubris","Arachnida","Araneae","Lycosidae","Pardosa","lugubris",0.0214,2.14e-05,20,"C","Schmitz, 2004",-10.7521196359365,-10.3333292415764,39.5871292029482,2157,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.69386122620129,-10.2227498012601
"Marpissa muscosa","Arachnida","Araneae","Salticidae","Marpissa","muscosa",0.0391,3.91e-05,20,"C","Schmitz, 2004",-10.149388090973,-9.9117365211578,39.5871292029482,2158,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.23387010444837,-9.79659350048706
"Marpissa muscosa","Arachnida","Araneae","Salticidae","Marpissa","muscosa",0.0275,2.75e-05,20,"C","Schmitz, 2004",-10.5013245532917,-10.2356991314342,39.5871292029482,2159,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.50246007529115,-10.0651834713298
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.047,4.7e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-9.96536295625422,-9.33439302064616,38.9232497932056,2174,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.68200393278876,-9.54483936566216
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0292,2.92e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.44134184869,-10.0594918010127,38.9232497932056,2177,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.04526028877643,-9.90809572164983
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0637,6.37e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-9.66132599538616,-9.32812340763257,38.9232497932056,2178,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.449969781179,-9.3128052140524
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0287,2.87e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4586134351987,-10.1406173458251,38.9232497932056,2176,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.05844157407493,-9.92127700694833
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0286,2.86e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4621038401385,-9.88150864581735,38.9232497932056,2163,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.0611053724061,-9.92394080527951
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.028,2.8e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4833060477891,-10.2601624964749,38.9232497932056,2168,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.0772864191131,-9.9401218519865
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.028,2.8e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4833060477891,-9.87069772971314,38.9232497932056,2170,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.0772864191131,-9.94012185198651
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0301,3.01e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4109853862094,-9.57498348556409,38.9232497932056,2171,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.02209292123846,-9.88492835411186
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0443,4.43e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.0245258809132,-9.29130943450985,38.9232497932056,2172,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.72715574259109,-9.5899911754645
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0242,2.42e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.6291579248016,-10.008848068194,38.9232497932056,2173,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.1885972822617,-10.0514327151351
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0248,2.48e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.6046669047933,-9.94894992661288,38.9232497932056,2162,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.16990628813567,-10.0327417210091
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0245,2.45e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.6168374404136,-10.1986046034754,38.9232497932056,2175,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.17919456643979,-10.0420299993132
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0343,3.43e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.2803652037924,-9.71194934063725,38.9232497932056,2160,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.92240654388578,-9.78524197675919
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0301,3.01e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.4109853862094,-10.112837781718,38.9232497932056,2161,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.02209292123846,-9.88492835411186
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0348,3.48e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.2658931711838,-10.0465883961768,38.9232497932056,2166,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.9113618149857,-9.77419724785911
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0273999999999999,2.74e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.5049675445702,-10.0858091093301,38.9232497932056,2169,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.09381798492625,-9.95665341779965
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0501,5.01e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-9.90148954987345,-9.58301565726136,38.9232497932056,2179,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.63325718957152,-9.49609262244493
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0532,5.32e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-9.84145216161668,-9.70281685707398,38.9232497932056,2165,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.58743800887305,-9.45027344174646
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0242,2.42e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-10.6291579248016,-10.34285421232,38.9232497932056,2167,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.1885972822617,-10.0514327151351
"Zosis geniculata","Arachnida","Araneae","Uloboridae","Zosis","geniculata",0.0511,5.11e-05,25,"C","Kawamoto, Machado, Kaneto, & Japyassu, 2011",-9.88172606075462,-9.04200505715725,38.9232497932056,2164,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.61817414040063,-9.48100957327403
"Dermacentor andersoni","Arachnida","Ixodida","Ixodidae","Dermacentor","andersoni",0.0207,2.07e-05,25,"C","Lighton & Fielden, 1995",-10.785376857693,-12.5939161522885,38.9232497932056,2180,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.30782004864947,-9.61767762908387
"Loxosceles deserta","Arachnida","Araneae","Sicariidae","Loxosceles","deserta",0.079,7.9e-05,22,"C","Greenstone & Bennett, 1980",-9.44606270549725,-9.68449356218156,39.3188782850898,2181,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.53086636478821,-9.54583040188472
"Loxosceles deserta","Arachnida","Araneae","Sicariidae","Loxosceles","deserta",0.0632,6.32e-05,22,"C","Greenstone & Bennett, 1980",-9.66920625681146,-10.1178156247927,39.3188782850898,2182,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.70116449060999,-9.7161285277065
"Latrodectus mactans","Arachnida","Araneae","Theridiidae","Latrodectus","mactans",0.169,0.000169,22,"C","Greenstone & Bennett, 1980",-8.6856118430412,-7.41656817101329,39.3188782850898,2185,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.95050741695795,-7.65815200414503
"Latrodectus mactans","Arachnida","Araneae","Theridiidae","Latrodectus","mactans",0.3505,0.0003505,22,"C","Greenstone & Bennett, 1980",-7.95614985148963,-7.24166885782791,39.3188782850898,2183,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.3937984765121,-7.10144306369919
"Latrodectus mactans","Arachnida","Araneae","Theridiidae","Latrodectus","mactans",0.0482,4.82e-05,22,"C","Greenstone & Bennett, 1980",-9.94015153690772,-7.83751080219056,39.3188782850898,2184,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.90794381776912,-8.61558840495621
"Agelenopsis aperta","Arachnida","Araneae","Agelenidae","Agelenopsis","aperta",0.6325,0.0006325,22,"C","Greenstone & Bennett, 1980",-7.3658303373626,-6.9264329405047,39.3188782850898,2186,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.9432799367659,-7.16499621680306
"Agelenopsis aperta","Arachnida","Araneae","Agelenidae","Agelenopsis","aperta",0.715,0.000715,22,"C","Greenstone & Bennett, 1980",-7.24322801527027,-6.75755794702647,39.3188782850898,2187,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.84971260958681,-7.07142888962397
"Agelenopsis aperta","Arachnida","Araneae","Agelenidae","Agelenopsis","aperta",0.3208,0.0003208,22,"C","Greenstone & Bennett, 1980",-8.04469268197191,-7.91870957935697,39.3188782850898,2188,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.46137236783579,-7.68308864787296
"Menemerus bivittatus","Arachnida","Araneae","Salticidae","Menemerus","bivittatus",0.0279,2.79e-05,22,"C","Greenstone & Bennett, 1980",-10.486883869137,-9.58023255185715,39.3188782850898,2189,295.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.32519760330965,-9.79255133915467
"Hirundo tahitica","Aves","Passeriformes","Hirundinidae","Hirundo","tahitica",14.07,0.01407,33.5,"C","Bryant, Hails, & Tatner, 1984",-4.26371040785584,-1.45397309646211,37.8443402114602,2190,306.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.66200458942333,-1.12170575476398
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",1525,1.525,17,"C","Calder III & Dawson, 1978",0.421994410059375,0.936093359170335,39.9964395169542,2194,290.15,16687.6512451382,95.9686159193579,-2163.05827604092,-361.851009356103,-68.0925520712482,FALSE,TRUE,-1.41968902741351,0.978559094547302
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",1525,1.525,16,"C","Calder III & Dawson, 1978",0.421994410059375,1.22964055107451,40.1347637068797,2193,289.15,16687.6512451382,95.9686159193579,-2163.05827604092,-361.851009356103,-68.0925520712482,FALSE,TRUE,-1.50541191766257,0.892836204298239
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",666,0.666,20.5,"C","Calder III & Dawson, 1978",-0.406465608441748,0.148420005118273,39.5197239088856,2192,293.65,16687.6512451382,95.9686159193579,-2163.05827604092,-361.851009356103,-68.0925520712482,FALSE,TRUE,-1.75651868468893,0.641729437271881
"Aythya nyroca","Aves","Anseriformes","Anatidae","Aythya","nyroca",440,0.44,22.5,"C","Prinzinger & Hänssler, 1980",-0.82098055206983,1.18546933276138,39.2523826343456,2195,295.65,16326.7570841147,58.2681849286686,-3827.2039838056,937.828094549421,-19.805563713662,FALSE,TRUE,-1.90718920188037,0.998913408531013
"Aythya ferina","Aves","Anseriformes","Anatidae","Aythya","ferina",816,0.816,22.5,"C","Prinzinger & Hänssler, 1980",-0.20334092401803,1.76072735998033,39.2523826343456,2196,295.65,16326.7570841147,58.2681849286686,-3827.2039838056,937.828094549421,-19.805563713662,FALSE,TRUE,-1.43582056733544,1.47028204307595
"Netta rufina","Aves","Anseriformes","Anatidae","Netta","rufina",1237,1.237,22.5,"C","Prinzinger & Hänssler, 1980",0.212689093410351,1.96009478404727,39.2523826343456,2197,295.65,16326.7570841147,58.2681849286686,-3827.2039838056,937.828094549421,-19.805563713662,FALSE,TRUE,-1.11831584073058,1.78154967227412
"Loriculus galgulus","Aves","Psittaciformes","Psittaculidae","Loriculus","galgulus",27,0.027,22.5,"C","Prinzinger & Hänssler, 1980",-3.61191841297781,-0.660357357736954,39.2523826343456,2198,295.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.03717003349499,-1.14204672553122
"Centropus senegalensis","Aves","Cuculiformes","Cuculidae","Centropus","senegalensis",175,0.175,22.5,"C","Prinzinger & Hänssler, 1980",-1.74296930505862,0.411005288483778,39.2523826343456,2199,295.65,16328.1935774524,58.4047036823886,-3823.20290549705,935.02530186193,-20.6014997015094,FALSE,TRUE,-2.61083022461224,0.254098156893047
"Fulica atra","Aves","Gruiformes","Rallidae","Fulica","atra",754,0.754,22.5,"C","Prinzinger & Hänssler, 1980",-0.282362910974181,1.47336360680547,39.2523826343456,2200,295.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-1.49612836560292,1.51487019855094
"Tringa ochropus","Aves","Charadriiformes","Scolopacidae","Tringa","ochropus",90,0.09,22.5,"C","Prinzinger & Hänssler, 1980",-2.40794560865187,-0.0809690625336673,39.2523826343456,2201,295.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.1183251423496,-0.129600701164849
"Malurus lamberti","Aves","Passeriformes","Maluridae","Malurus","lamberti",7.8,0.0078,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.85363154528659,-1.69644928942373,38.1554066277964,2203,304.15,16328.1935774524,58.4047036823886,-3823.20290549705,935.02530186193,-20.6014997015094,FALSE,TRUE,-4.30499457821082,-1.61194338706296
"Acanthagenys rufogularis","Aves","Passeriformes","Meliphagidae","Acanthagenys","rufogularis",43.4,0.0434,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.13729583787578,-0.456758402495715,38.1554066277964,2204,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.9951258747165,-0.322875829756406
"Acanthorhynchus tenuirostris","Aves","Passeriformes","Meliphagidae","Acanthorhynchus","tenuirostris",9.7,0.0097,35,"C","Weathers, Paton, & Seymour, 1996",-4.6356293934728,-1.39093474067639,37.6601230759184,2234,308.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.83168089808958,-1.18931552226821
"Acanthorhynchus tenuirostris","Aves","Passeriformes","Meliphagidae","Acanthorhynchus","tenuirostris",11.3,0.0113,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.48295255326384,-1.2849418668596,38.1554066277964,2205,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.02210073139697,-1.3797353555756
"Pardalotus punctatus","Aves","Passeriformes","Pardalotidae","Pardalotus","punctatus",7.8,0.0078,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.85363154528659,-1.51412773262978,38.1554066277964,2206,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.30499457821082,-1.60288719644243
"Sericornis frontalis","Aves","Passeriformes","Acanthizidae","Sericornis","frontalis",13.2,0.0132,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.32753844938981,-1.13943428318836,38.1554066277964,2207,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.90349219236395,-1.20026265503315
"Acanthiza pusilla","Aves","Passeriformes","Acanthizidae","Acanthiza","pusilla",6.4,0.0064,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-5.05145728861651,-1.49908985526524,38.1554066277964,2208,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.45597072396979,-1.74851317806553
"Acanthiza chrysorrhoa","Aves","Passeriformes","Acanthizidae","Acanthiza","chrysorrhoa",8.3,0.0083,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.79149976417958,-1.49908985526524,38.1554066277964,2209,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.25757700412376,-1.55011945821953
"Eopsaltria australis","Aves","Passeriformes","Petroicidae","Eopsaltria","australis",19.2,0.0192,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.9528449999484,-1.04982212449868,38.1554066277964,2210,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.61753460218596,-0.981846958636499
"Psophodes olivaceus","Aves","Passeriformes","Psophodidae","Psophodes","olivaceus",61,0.061,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.79688141480883,-0.347196199984188,38.1554066277964,2211,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.73532926437496,-0.0279581447252655
"Rhipidura fuliginosa","Aves","Passeriformes","Dicruridae","Rhipidura","fuliginosa",8.9,0.0089,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.72170400224404,-1.81196217654558,38.1554066277964,2212,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.20431045271359,-1.63901224968949
"Cracticus torquatus","Aves","Passeriformes","Artamidae","Cracticus","torquatus",93.7,0.0937,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.36765708973776,-0.342490308946776,38.1554066277964,2213,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.40775493974752,0.158459097313326
"Passer domesticus","Aves","Passeriformes","Passeridae","Passer","domesticus",23,0.023,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.77226106305299,-1.1604876923862,38.1554066277964,2214,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.47971701424453,-0.914261184659067
"Taeniopygia guttata","Aves","Passeriformes","Estrildidae","Taeniopygia","guttata",11.7,0.0117,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.44816643717843,-1.54489939129653,38.1554066277964,2215,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.99555275212948,-1.43025454910535
"Pycnonotus jocosus","Aves","Passeriformes","Pycnonotidae","Pycnonotus","jocosus",32.9,0.0329,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.41428262121081,-1.03095364019429,38.1554066277964,2216,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.20651594089385,-0.712029921539269
"Zosterops lateralis","Aves","Passeriformes","Zosteropidae","Zosterops","lateralis",10.4,0.0104,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.56594947283481,-1.56064774826467,38.1554066277964,2217,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.0854421085897,-1.55783666626678
"Zoothera lunulata","Aves","Passeriformes","Turdidae","Zoothera","lunulata",113.2,0.1132,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.17859911321305,0.0230652729309929,38.1554066277964,2218,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.26347015587545,0.290579494789178
"Turdus merula","Aves","Passeriformes","Turdidae","Turdus","merula",85.1,0.0851,31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.46392824340281,-0.0408219945202552,38.1554066277964,2219,304.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.48122691302795,0.0728227376366983
"Pygoscelis adeliae","Aves","Spheniscoformes","Spheniscidae","Pygoscelis","adeliae",3500,3.5,8.5,"C","Ricklefs & Matthew, 1983",1.25276296849537,2.88417978764824,41.2035040860794,2222,281.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-1.53371269351502,1.52100446587005
"Macronectes giganteus","Aves","Procellariiformes","Procellariidae","Macronectes","giganteus",4780,4.78,3.8,"C","Adams & Brown, 1984",1.56444054650336,2.59200177125804,41.902751131411,2226,276.95,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-1.72918792485948,2.16854521281748
"Macronectes giganteus","Aves","Procellariiformes","Procellariidae","Macronectes","giganteus",3280,3.28,4.5,"C","Ricklefs & Matthew, 1983",1.18784342239605,2.80833117101674,41.7971076025365,2224,277.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-1.95112847288079,1.94660466479616
"Macronectes giganteus","Aves","Procellariiformes","Procellariidae","Macronectes","giganteus",3980,3.98,3.5,"C","Ricklefs & Matthew, 1983",1.38128181929635,2.89762930866443,41.9481905868218,2223,276.65,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-1.89713047874839,2.00060265892857
"Alectoris chukar","Aves","Galliformes","Phasianidae","Alectoris","chukar",475,0.475,24,"C","Marder & Bernstein, 1983",-0.744440474947496,0.655647208304731,39.0542383504771,2225,297.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-1.72598067281578,0.969522519003022
"Phoebetria fusca","Aves","Procellariiformes","Diomedeidae","Phoebetria","fusca",2875,2.875,4.8,"C","Adams & Brown, 1984",1.05605267424931,2.113294866884,41.7519946963276,2227,277.95,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-2.02375062609078,1.08956007968579
"Aethopyga siparaja","Aves","Passeriformes","Nectariniidae","Aethopyga","siparaja",6.8,0.0068,25,"C","Prinzinger, Lübben, & Schuchmann, 1989",-4.99083266680008,-0.916124079094833,38.9232497932056,2228,298.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.88555460611812,-2.29510716107067
"Cinnyris venustus","Aves","Passeriformes","Nectariniidae","Cinnyris","venustus",7.1,0.0071,25,"C","Prinzinger, Lübben, & Schuchmann, 1989",-4.94766049493487,-1.11540245797558,38.9232497932056,2229,298.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.85260657820963,-2.22645114088512
"Nectarinia tacazze","Aves","Passeriformes","Nectariniidae","Nectarinia","tacazze",13.5,0.0135,25,"C","Prinzinger, Lübben, & Schuchmann, 1989",-4.30506559353775,-0.523404405972851,38.9232497932056,2230,298.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-4.36219264186213,-1.73603720453761
"Coturnix pectoralis","Aves","Galliformes","Phasianidae","Coturnix","pectoralis",95.8,0.0958,25,"C","Roberts & Baudinette, 1986",-2.34549259400532,-0.456740858789958,38.9232497932056,2231,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-2.86669072273457,-0.171187530915764
"Gliciphila melanops","Aves","Passeriformes","Meliphagidae","Gliciphila","melanops",18.8,0.0188,30,"C","Vitali, Withers, & Richardson, 1999",-3.97389840914623,-1.23305838522103,38.2812697537333,2232,303.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.71160255279602,-1.03998955510026
"Phylidonyris novaehollandiae","Aves","Passeriformes","Meliphagidae","Phylidonyris","novaehollandiae",17.4,0.0174,35,"C","Weathers, Paton, & Seymour, 1996",-4.05128507276165,-1.14844466241598,37.6601230759184,2233,308.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.38572249120026,-0.713255836865842
"Manacus vitellinus","Aves","Passeriformes","Pipridae","Manacus","vitellinus",18.2,0.0182,30,"C","Vleck & Vleck, 1979",-4.00633368489939,-1.44190573694636,38.2812697537333,2235,303.15,16328.1935774524,58.4047036824013,-3823.20290549704,935.025301861929,-20.6014997015098,FALSE,TRUE,-3.73635642374028,-1.20719160166839
