class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5,log_mass,log_BMR,inv_kT
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,8.31,0.00831,0.002737314,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-4.79029567011478,-5.900778131353378,39.5871292029482
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,11.3,0.0113,0.00465673,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-4.482952553263842,-5.369441793901207,39.5871292029482
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,13.7,0.0136999999999999,0.0054197199999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-4.290359446148065,-5.217711125381657,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Ctenopharyngodon,idella,316.0,0.316,0.3880555555555555,W,25.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Ctenopharyngodon idella,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-1.152013065395225,-0.9466067651872397,38.92324979320565
Teleostei,Esociformes,Esocidae,Esox,lucius,1291.0,1.291,0.7562222222222222,W,15.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Esox lucius,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,0.2554171118645054,-0.2794200012575054,40.274047981413375
Teleostei,Gadiformes,Gadidae,Gadus,morhua,1420.0,1.42,0.8845555555555555,W,5.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Gadus morhua,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,0.35065687161316933,-0.12266995722977826,41.72197348856467
Teleostei,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,3.0,0.003,0.0318333333333333,W,13.5,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Gasterosteus aculeatus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-5.809142990314028,-3.447241320163563,40.48479653181323
Teleostei,Perciformes,Centrarchidae,Lepomis,macrochirus,128.0,0.128,0.3055,W,22.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Lepomis macrochirus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.05572501506252,-1.185805500370487,39.31887828508983
Teleostei,Characiformes,Anostomidae,Leporinus,fasciatus,4.0,0.004,0.0076666666666666,W,25.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Leporinus fasciatus,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-5.521460917862246,-4.870873351721106,38.92324979320565
Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,2300.0,2.3,4.706444444444444,W,9.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Oncorhynchus kisutch,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,0.8329091229351039,1.5489327279291902,41.13048706661089
Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,1200.0,1.2,2.0437777777777777,W,9.8,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Oncorhynchus mykiss,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,0.1823215567939546,0.7147999471442864,41.01419659248723
Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,370.0,0.37,0.6746111111111112,W,9.5,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Oncorhynchus tshawytscha,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-0.9942522733438669,-0.39361888582448273,41.05772837730148
Teleostei,Perciformes,Centrarchidae,Pomoxis,annularis,91.0,0.091,0.1343333333333333,W,25.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Pomoxis annularis,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.396895772465287,-2.007431005703564,38.92324979320565
Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,450.0,0.45,0.3811111111111111,W,18.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Scophthalmus maximus,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-0.7985076962177716,-0.9646643161583708,39.85906551895677
Chondrichthyes,Carcharhiniformes,Triakidae,Triakis,semifasciata,1920.0,1.92,1.3035,W,16.0,C,"J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",Triakis semifasciata,-5126.818361196847,-1622.5901421773983,27.34615537120392,-1.5259705381972002,0.0022057096844201,0.6523251860396901,0.26505295439141946,40.134763706879696
Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,transmontanus,950.0,0.95,0.01805,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acipenser transmontanus,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-0.05129329438755058,-4.014609594203247,40.274047981413375
Teleostei,Perciformes,Anarhichadidae,Anarhichas,minor,27.5,0.0275,0.012595,W,1.35,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anarhichas minor,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-3.5935692743096115,-4.374455369177563,42.27674654223775
Teleostei,Aulopiformes,Scopelarchidae,Benthalbella,elongata,35.3,0.0353,0.0251336,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Benthalbella elongata,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-3.343872315042886,-3.683549682613047,42.44684318158106
Teleostei,Gadiformes,Gadidae,Boreogadus,saida,110.0,0.11,0.02563,W,1.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Boreogadus saida,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.2072749131897207,-3.6639917386061573,42.33072013804218
Teleostei,Perciformes,Serranidae,Centropristis,striata,84.0,0.084,0.032676,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Centropristis striata,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.4769384801388235,-3.4211144155025144,38.92324979320565
Teleostei,Perciformes,Channidae,Channa,marulius,93.0,0.093,0.0112529999999999,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Channa marulius,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.375155785828881,-4.487120519214286,38.28126975373334
Teleostei,Perciformes,Channidae,Channa,orientalis,30.0,0.03,0.00492,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Channa orientalis,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-3.506557897319982,-5.314446748477921,38.28126975373334
Teleostei,Perciformes,Channidae,Channa,punctata,12.5,0.0125,0.0008375,W,26.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Channa punctata,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-4.382026634673881,-7.085089294265052,38.79313697424123
Teleostei,Perciformes,Channidae,Channa,striata,82.0,0.082,0.01066,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Channa striata,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.501036031717884,-4.541256860244439,38.28126975373334
Teleostei,Siluriformes,Clariidae,Clarias,batrachus,77.0,0.077,0.015708,W,26.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Clarias batrachus,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.563949857128453,-4.153585142266374,38.79313697424123
Teleostei,Scorpaeniformes,Cottidae,Clinocottus,analis,37.0,0.037,0.02257,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Clinocottus analis,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-3.2968373663379125,-3.791133688152693,39.5871292029482
Teleostei,Perciformes,Coryphaenidae,Coryphaena,equiselis,0.03,3e-05,0.0001834199999999,W,23.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coryphaena equiselis,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-10.41431317630212,-8.603731952834021,39.18611151728605
Teleostei,Perciformes,Coryphaenidae,Coryphaena,hippurus,0.9,0.0009,0.0028025999999999,W,13.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coryphaena hippurus,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-7.013115794639964,-5.877207721228192,40.48479653181323
Teleostei,Stomiiformes,Gonostomatidae,Cyclothone,microdon,0.78,0.00078,0.00024102,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cyclothone microdon,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-7.156216638280637,-8.330630640365028,42.44684318158106
Teleostei,Scorpaeniformes,Dactylopteridae,Dactylopterus,volitans,0.02,2e-05,0.0002868,W,23.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Dactylopterus volitans,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-10.819778284410283,-8.15672544923881,39.18611151728605
Teleostei,Myctophiformes,Myctophidae,Electrona,antarctica,7.9,0.0079,0.0063674,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Electrona antarctica,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-4.840892519509161,-5.05656405598467,42.44684318158106
Teleostei,Perciformes,Bathydraconidae,Gymnodraco,acuticeps,87.2,0.0872,0.0422048,W,-0.3,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gymnodraco acuticeps,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.439550948067203,-3.1652213203327086,42.532405812146834
Teleostei,Myctophiformes,Myctophidae,Gymnoscopelus,braueri,11.4,0.0114,0.005814,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gymnoscopelus braueri,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-4.474141923581687,-5.147486476845453,42.44684318158106
Teleostei,Perciformes,Harpagiferidae,Harpagifer,georgianus,4.13,0.00413,0.00010325,W,1.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Harpagifer georgianus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-5.4894778720091955,-9.178357326123132,42.253657112121836
Teleostei,Osmeriformes,Lepidogalaxiidae,Lepidogalaxias,salamandroides,0.62,0.00062,0.0001674,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lepidogalaxias salamandroides,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676762,0.0022057096387495,-7.385791079925137,-8.695124399908899,39.5871292029482
Teleostei,Perciformes,Zoarcidae,Lycodichthys,dearborni,44.61,0.04461,0.00521937,W,-1.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lycodichthys dearborni,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-3.1097972298419636,-5.255378574026345,42.7202905424048
Teleostei,Perciformes,Zoarcidae,Melanostigma,gelatinosum,47.2,0.0472,0.0190216,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Melanostigma gelatinosum,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-3.0533613863906273,-3.9621801034260815,42.44684318158106
Teleostei,Perciformes,Nototheniidae,Notothenia,coriiceps,1000.0,1.0,0.39,W,0.25,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Notothenia coriiceps,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,0.0,-0.941608539858445,42.44684318158106
Teleostei,Perciformes,Osphronemidae,Osphronemus,goramy,12.5,0.0125,0.003725,W,28.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Osphronemus goramy,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-4.382026634673881,-5.592688427150614,38.53550365546825
Teleostei,Perciformes,Channichthyidae,Pagetopsis,macropterus,76.0,0.076,0.024852,W,0.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pagetopsis macropterus,-5126.818361196857,-1622.590142177402,27.346155371204443,-1.5259705381676794,0.0022057096609492,-2.577021938695806,-3.6948170467806896,42.48569257127682
Teleostei,Perciformes,Channichthyidae,Pseudochaenichthys,georgianus,35.7,0.0357,0.0189567,W,0.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pseudochaenichthys georgianus,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-3.3326045901965435,-3.965597847936742,42.408064775604835
Teleostei,Perciformes,Nototheniidae,Trematomus,bernacchii,55.2,0.0552,0.0097152,W,0.1,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trematomus bernacchii,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-2.8967923256990873,-4.634063609643072,42.470144284882934
Teleostei,Perciformes,Nototheniidae,Trematomus,hansoni,145.0,0.145,0.1361549999999999,W,-0.9,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trematomus hansoni,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-1.9310215365615626,-1.9939613363354376,42.62614114176038
Teleostei,Perciformes,Nototheniidae,Trematomus,pennellii,183.0,0.183,0.114558,W,-0.9,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trematomus pennellii,-5126.818361196847,-1622.5901421773983,27.34615537120438,-1.5259705381676765,0.0022057096609492,-1.6982691261407161,-2.166674034022755,42.62614114176038
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,38.69999999831484,0.0386999999983148,0.0448605182880141,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-3.2519156789899464,-3.1041971965013073,39.85906551895677
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,59.67999993615381,0.0596799999361538,0.1868674217107436,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.8187583241564407,-1.6773558883778987,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,61.75000000971075,0.0617500000097107,0.2815431579785759,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.7846613033167924,-1.2674695288427256,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,69.500000065594,0.069500000065594,0.0751925655355619,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.666428525467592,-2.587702915472585,39.85906551895677
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,69.60000006241134,0.0696000000624113,0.2825771388285653,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.664990710745049,-1.2638037078689064,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,73.2599999445818,0.0732599999445818,0.2107301304464169,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.613740522387928,-1.5571769667516304,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,81.15999993247952,0.0811599999324795,0.2962761233679551,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.511332764856466,-1.2164634102754404,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,83.99999998803108,0.083999999988031,0.2072256321517394,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.4769384802813117,-1.5739470689518862,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,83.99999998803108,0.083999999988031,0.2722458203851439,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.4769384802813117,-1.3010498694075958,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,99.62999992703784,0.0996299999270378,0.3452922564983446,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.306291955657704,-1.063364100269603,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,103.09999993269416,0.1030999999326941,0.382546926663795,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.2720558886120443,-0.960903949152271,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,114.22000004503836,0.1142200000450383,0.2914743175976873,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.1696288653511084,-1.2328033813690997,39.5871292029482
Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,114.22000004503836,0.1142200000450383,0.3827382917988062,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Abramis brama,-5763.095946995113,6933.588294457782,-8.101917841736714,0.1123400429559031,-6.047585021593587e-05,-2.1696288653511084,-0.9604038345952846,39.5871292029482
