,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Corallus caninus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Boa constrictor,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Eryx colubrinus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Lichanura trivirgata,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Acrantophis dumerili,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Spalerosophis diadema,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Pseudonaja nuchalis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Acanthophis praelongus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Salvadora hexalepis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Chironius quadricarinatus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Coluber constrictor,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Masticophis flagellum,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Pituophis catenifer,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Dipsas albifrons,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Xenodon merremii,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Xenodon guentheri,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Xenodon neuwiedii,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Helicops modestus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Oxyrhopus trigeminus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Philodryas patagoniensis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Philodryas olfersii,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Diadophis punctatus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Storeria dekayi,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Thamnophis butleri,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Thamnophis proximus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Thamnophis sirtalis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Natrix maura,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Natrix natrix,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Vipera berus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Crotalus viridis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Acrochordus arafurae,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus albigularis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus exanthematicus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus acanthurus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus gilleni,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus caudolineatus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus eremius,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus brevicauda,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus tristis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus varius,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus panoptes,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus gouldii,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus rosenbergi,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus giganteus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus mertensi,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Varanus bengalensis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anguis fragilis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Ophisaurus ventralis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anniella pulchra,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Heloderma horridum,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Heloderma suspectum,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Crotaphytus collaris,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anolis limifrons,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anolis sagrei,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anolis acutus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Anolis carolinensis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Phrynosoma cornutum,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sceloporus undulatus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sceloporus occidentalis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sceloporus olivaceus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sceloporus graciosus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sceloporus variabilis,-7402.070706844916,21644.01414654241,2515.1521737121716,-0.7647570371069292,1.2816882581189881,-2900.7398069239403,0.013191400150802966,-0.008551542367381383,29.245617769431103,4.314798436069575e-05
Uta stansburiana,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Amblyrhynchus cristatus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Cyclura nubila,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Sauromalus hispidus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Iguana iguana,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Dipsosaurus dorsalis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Moloch horridus,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Pogona barbata,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
Ctenophorus nuchalis,-7402.070706844916,21644.01414654241,2515.1521737121725,-0.7647570371062868,1.2816882581199445,-2900.7398069239403,0.013191400150950246,-0.008551542367358675,29.245617769429323,4.314798472512668e-05
