class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0267271925818696,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0292919231859561,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0342863985635284,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0346913560293802,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0360412142402363,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0465701082918334,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0475150090498126,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0572339881697061,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0610135911583731,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0615535344115755,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0651981516085668,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0720824284977726,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Mugiliformes,Mugilidae,Rhinomugil,corsula,44.60000002956169,0.0446000000295616,0.0723524001243738,W,30.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinomugil corsula
Teleostei,Cypriniformes,Cyprinidae,Rhodeus,amarus,0.7100000004592657,0.0007100000004592,0.0008404093844276,W,16.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhodeus amarus
Teleostei,Cypriniformes,Cyprinidae,Rhodeus,sericeus,3.000000001936504,0.0030000000019365,0.0040925758625435,W,12.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhodeus sericeus
Teleostei,Cypriniformes,Cyprinidae,Rhodeus,sericeus,3.000000001936504,0.0030000000019365,0.0039048662950768,W,14.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhodeus sericeus
Teleostei,Cypriniformes,Cyprinidae,Rhodeus,sericeus,3.000000001936504,0.0030000000019365,0.0029306423152896,W,24.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhodeus sericeus
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,240.00000015937263,0.2400000001593726,0.2407911520370226,W,12.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,240.00000015937263,0.2400000001593726,0.3643157631521674,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,240.00000015937263,0.2400000001593726,0.3153074960841615,W,27.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,254.99999974519943,0.2549999997451994,0.3969385837419107,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,304.99999975645653,0.3049999997564565,0.3754384337446555,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,304.99999975645653,0.3049999997564565,0.5011393148115124,W,12.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,304.99999975645653,0.3049999997564565,0.4289512879324022,W,27.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,330.0000000927877,0.3300000000927877,0.0815723649004401,W,12.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,330.0000000927877,0.3300000000927877,0.391639445372804,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,339.99999996691935,0.3399999999669193,0.3809859692815091,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,349.99999971771126,0.3499999997177113,0.501284720083447,W,12.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,349.99999971771126,0.3499999997177113,0.4424228547828501,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,397.9999999324704,0.3979999999324704,0.5382031219521702,W,12.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Perciformes,Lutjanidae,Rhomboplites,aurorubens,397.9999999324704,0.3979999999324704,0.5829552622859309,W,27.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhomboplites aurorubens
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,1.7500000012640842,0.001750000001264,0.0027530679834132,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,16.499999991873135,0.0164999999918731,0.0225583141776663,W,19.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,25.00000001887904,0.025000000018879,0.0156748279880339,W,11.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,26.999999990115803,0.0269999999901158,0.0184434855143112,W,8.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,33.00000000927878,0.0330000000092787,0.0291098487760386,W,17.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,39.500000033974246,0.0395000000339742,0.0534191787484411,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,39.99999996979356,0.0399999999697935,0.0378454552992672,W,16.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,104.99999998309104,0.104999999983091,0.2162969971094309,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,127.00000001287944,0.1270000000128794,0.0911341401411234,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,190.0000000206371,0.190000000020637,0.304700256575,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Cypriniformes,Cyprinidae,Rutilus,rutilus,221.99999976964543,0.2219999997696454,0.1109657311492304,W,16.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rutilus rutilus
Teleostei,Osmeriformes,Platytroctidae,Sagamichthys,abei,5.700000004298465,0.0057000000042984,0.0013876049646249,W,5.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Sagamichthys abei
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,0.1299999999081526,0.0001299999999081,0.0001873589682047,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,0.1299999999081526,0.0001299999999081,0.0003336046805674,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,0.1299999999081526,0.0001299999999081,0.0003347793487093,W,22.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,0.1499999999807683,0.0001499999999807,0.0003666025183333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,0.1699999998519286,0.0001699999998519,0.0008386168652347,W,14.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,1.4999999998076838,0.0014999999998076,0.0046186144125,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,2.500000001887903,0.0025000000018879,0.0085506033358602,W,14.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,4.99999999613144,0.0049999999961314,0.0097824819216666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,4.99999999613144,0.0049999999961314,0.0128294844883333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,10.0,0.01,0.0160368556058333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,10.0,0.01,0.0165750156976398,W,14.5,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,16.000000012676203,0.0160000000126762,0.0206945975453323,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,20.00000001547424,0.0200000000154742,0.0269419174291666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,25.00000001887904,0.025000000018879,0.0138846318127608,W,7.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,25.00000001887904,0.025000000018879,0.0285899061195898,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,26.89999999985086,0.0268999999998508,0.0205878455351648,W,6.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,26.89999999985086,0.0268999999998508,0.0311914719973587,W,18.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,salar,226.99999989905757,0.2269999998990575,0.1616807499999999,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo salar
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,35.19999996124702,0.035199999961247,0.1339916182916666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,0.5800000005836969,0.0005800000005836,0.0006212873776225,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,0.6700000004615446,0.0006700000004615,0.0009164400793569,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,2.150000000417801,0.0021500000004178,0.0054328312460901,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,22.999999999068294,0.0229999999990682,0.0321605232151374,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,96.40000002156862,0.0964000000215686,0.1444227222412908,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,100.0,0.1,0.0659190848468073,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,349.99999971771126,0.3499999997177113,0.1672696778117257,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
Teleostei,Salmoniformes,Salmonidae,Salmo,trutta,349.99999971771126,0.3499999997177113,0.2739761963386126,W,10.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Salmo trutta
