class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name
Malacostraca,Decapoda,Galatheidae,Pleuroncodes,planipes,1.9,0.0019,0.001064,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pleuroncodes planipes
Malacostraca,Decapoda,Crangonidae,Sabinea,septemcarinata,4.0999999999999,0.0040999999999999,0.000779,W,0.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sabinea septemcarinata
Malacostraca,Decapoda,Crangonidae,Sclerocrangon,ferox,13.0,0.013,0.000871,W,0.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sclerocrangon ferox
Malacostraca,Decapoda,Portunidae,Scylla,serrata,0.5,0.0005,0.0011164,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,1.0,0.001,0.001784,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,2.0,0.002,0.0026928,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,3.0,0.003,0.0035342999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,3.58,0.00358,0.00489386,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,3.58,0.00358,0.00684138,W,27.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,5.0,0.005,0.004937,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Portunidae,Scylla,serrata,10.0,0.01,0.007574,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scylla serrata
Malacostraca,Decapoda,Sergestidae,Sergestes,bisulcatus,2.54,0.00254,0.0008128,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes bisulcatus
Malacostraca,Decapoda,Sergestidae,Sergestes,bisulcatus,2.54,0.00254,0.0014732,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes bisulcatus
Malacostraca,Decapoda,Sergestidae,Sergestes,bisulcatus,2.54,0.00254,0.0023368,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes bisulcatus
Malacostraca,Decapoda,Sergestidae,Sergestes,fulgens,1.06,0.00106,0.0004982,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes fulgens
Malacostraca,Decapoda,Sergestidae,Sergestes,fulgens,1.06,0.00106,0.0009009999999999,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes fulgens
Malacostraca,Decapoda,Sergestidae,Sergestes,fulgens,1.06,0.00106,0.00265,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes fulgens
Malacostraca,Decapoda,Sergestidae,Sergestes,phorcus,3.9509999999999996,0.003951,0.0004978259999999,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes phorcus
Malacostraca,Decapoda,Sergestidae,Sergestes,phorcus,3.9509999999999996,0.003951,0.0016238609999999,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes phorcus
Malacostraca,Decapoda,Sergestidae,Sergestes,similis,0.57,0.00057,0.00027474,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes similis
Malacostraca,Decapoda,Sergestidae,Sergestes,similis,0.57,0.00057,0.000912,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes similis
Malacostraca,Decapoda,Sergestidae,Sergestes,tenuiremis,2.61,0.00261,0.0004959,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes tenuiremis
Malacostraca,Decapoda,Sergestidae,Sergestes,tenuiremis,2.61,0.00261,0.001305,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes tenuiremis
Malacostraca,Decapoda,Sergestidae,Sergestes,tenuiremis,2.61,0.00261,0.0015398999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sergestes tenuiremis
Malacostraca,Decapoda,Sesarmidae,Sesarma,quadratus,0.5,0.0005,0.0011725,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sesarma quadratus
Malacostraca,Decapoda,Sesarmidae,Sesarma,quadratus,1.0,0.001,0.0016886,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sesarma quadratus
Malacostraca,Decapoda,Sesarmidae,Sesarma,quadratus,2.0,0.002,0.0025076,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sesarma quadratus
Malacostraca,Decapoda,Sesarmidae,Sesarma,quadratus,3.0,0.003,0.0031415999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sesarma quadratus
Malacostraca,Decapoda,Sesarmidae,Sesarma,quadratus,5.0,0.005,0.0041795,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sesarma quadratus
Malacostraca,Decapoda,Sicyoniidae,Sicyonia,igentis,19.029999999999998,0.01903,0.0123695,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sicyonia igentis
Malacostraca,Decapoda,Sicyoniidae,Sicyonia,igentis,19.259999999999998,0.01926,0.0046224,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sicyonia igentis
Malacostraca,Decapoda,Crangonidae,Stereomastis,sculpta,16.76,0.01676,0.000419,W,2.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Stereomastis sculpta
Malacostraca,Decapoda,Oplophoridae,Systellaspis,cristata,1.39,0.00139,0.00011259,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Systellaspis cristata
Malacostraca,Decapoda,Oplophoridae,Systellaspis,cristata,1.39,0.00139,0.00109671,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Systellaspis cristata
Malacostraca,Decapoda,Oplophoridae,Systellaspis,debilis,1.22,0.00122,0.0003659999999999,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Systellaspis debilis
Malacostraca,Decapoda,Oplophoridae,Systellaspis,debilis,1.22,0.00122,0.0006588,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Systellaspis debilis
Malacostraca,Decapoda,Oplophoridae,Systellaspis,debilis,1.22,0.00122,0.0011833999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Systellaspis debilis
Malacostraca,Decapoda,Ocypodidae,Uca,leptodactyla,0.27,0.00027,0.000101547,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca leptodactyla
Malacostraca,Decapoda,Ocypodidae,Uca,minax,6.37,0.00637,0.001217307,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca minax
Malacostraca,Decapoda,Ocypodidae,Uca,mordax,2.5799999999999996,0.00258,0.00086946,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca mordax
Malacostraca,Decapoda,Ocypodidae,Uca,pugnas,2.21,0.00221,0.000393159,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca pugnas
Malacostraca,Decapoda,Ocypodidae,Uca,pugnas,2.26,0.00226,0.000517766,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca pugnas
Malacostraca,Decapoda,Ocypodidae,Uca,pugnas,2.27,0.00227,0.000757272,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca pugnas
Malacostraca,Decapoda,Ocypodidae,Uca,pugnas,2.61,0.00261,0.000762903,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca pugnas
Malacostraca,Decapoda,Ocypodidae,Uca,pugnas,3.0,0.003,0.0009087,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca pugnas
Malacostraca,Decapoda,Ocypodidae,Uca,rapax,2.48,0.00248,0.001043584,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca rapax
Malacostraca,Decapoda,Ocypodidae,Uca,rapax,3.85,0.00385,0.001424885,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca rapax
Malacostraca,Decapoda,Ocypodidae,Uca,thayeri,4.6499999999999995,0.00465,0.00120063,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Uca thayeri
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,0.906,0.000906,0.0004908708,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,1.91,0.00191,0.000824738,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,2.5,0.0025,0.00093125,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,3.0599999999999996,0.00306,0.001088442,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,3.9,0.0039,0.0014979899999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,4.61,0.00461,0.001587684,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,5.8,0.0058,0.0016211,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,6.2,0.0062,0.0021204,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
Malacostraca,Decapoda,Xanthidae,Xantho,hydrophilus,8.31,0.00831,0.001935399,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xantho hydrophilus
