taxon_name,wet_Mass_kg,temperature,pc1,pc2,pc3,pc4,pc5,BMR
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0091737393097669
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0094239321988656
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0105914990217954
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0112586800593917
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0115088729484903
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0120092587266876
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0129266326605188
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0143443923725472
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0145945852616459
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0161791402330734
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.016429333122172
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0173467070560032
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0178470928342005
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0185976715086326
Gillichthys mirabilis,0.0166999999943249,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.020932805147356
Girella nigricans,0.00559999999992,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0078303882621318
Girella nigricans,0.070299999996791,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0656499152488915
Girella nigricans,0.2569999998039519,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1142247899702211
Glossogobius giuris,0.0025000000018879,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0032199978881034
Glossogobius giuris,0.0038000000033528,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0048772234678473
Glossogobius giuris,0.0046000000033727,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0044695830334516
Glossogobius giuris,0.0061899999997132,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0122688063171817
Glossogobius giuris,0.0072999999979752,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.008214723033271
Glossogobius giuris,0.0102000000055916,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0088505878793849
Glossogobius giuris,0.0109999999959924,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0081528086879138
Glossogobius giuris,0.011999999998684,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0094905200912522
Glossogobius giuris,0.0128999999911113,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0064213333333333
Glossogobius giuris,0.0131299999972947,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0072506777777777
Glossogobius giuris,0.0133500000092035,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0077875
Glossogobius giuris,0.0134999999846127,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.00945
Glossogobius giuris,0.0137600000031844,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0069029333333333
Glossogobius giuris,0.0141699999919259,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0071086166666666
Glossogobius giuris,0.0142999999846869,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0113741623646017
Glossogobius giuris,0.014870000016368,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0160011364696513
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0018858929961872
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0042155255233758
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0051584720214695
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0054358092283453
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0087638556897185
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0100950742774383
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0119254998322505
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0127575114475938
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0138113928284377
Glossogobius giuris,0.0149999999980768,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0161410253556263
Glossogobius giuris,0.0176999999852543,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0099989408104265
Glossogobius giuris,0.0187000000199575,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0142823288782783
Glossogobius giuris,0.0192999999996545,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0143916958240918
Glossogobius giuris,0.0203999999799943,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0129071073241031
Glossogobius giuris,0.0232000000058281,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0127914133648954
Gobio gobio,0.0011999999998684,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0023183730345121
Gobio gobio,0.0038699999998314,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0070708721682461
Gobio gobio,0.0109999999959924,17.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0146825991601519
Gobio gobio,0.0169999999851928,12.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0186290474807761
Heteropneustes fossilis,1e-05,28.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,2.8502939638221915e-05
Heteropneustes fossilis,1e-05,28.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,3.700029650967973e-05
Heteropneustes fossilis,0.0089999999908957,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0064916375138975
Heteropneustes fossilis,0.01,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0063251852699514
Heteropneustes fossilis,0.0229999999990682,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0104642977360775
Heteropneustes fossilis,0.026000000001747,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0116368613212088
Heteropneustes fossilis,0.0360000000192902,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0154467682381971
Heteropneustes fossilis,0.0439999999507425,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0188793834022409
Heteropneustes fossilis,0.045000000023278,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0091906931163144
Heteropneustes fossilis,0.045000000023278,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0132587250184326
Heteropneustes fossilis,0.045000000023278,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0117128952421965
Heteropneustes fossilis,0.045000000023278,26.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.014443591428019
Heteropneustes fossilis,0.045000000023278,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0138920385413605
Heteropneustes fossilis,0.0749999999323558,26.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0258000978116439
Hippocampus hippocampus,0.001750000001264,22.2,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0019647284793183
Hippocampus hippocampus,0.0031000000011829,20.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0023066685819203
Hippocampus hippocampus,0.01,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0071207171864451
Hippoglossoides platessoides,0.2939999997209861,3.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0603998486665995
Hippoglossoides platessoides,0.3440000003393867,3.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.070671931773164
Hippoglossoides platessoides,0.3899999999762034,3.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0756710122183588
Hoplerythrinus unitaeniatus,0.107000000077557,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0422420546038789
Hoplerythrinus unitaeniatus,0.190000000020637,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0737694334128348
Hoplerythrinus unitaeniatus,0.2269999998990575,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0748037063186938
Hoplerythrinus unitaeniatus,0.2430000002247558,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0309205183831844
Hoplerythrinus unitaeniatus,0.2430000002247558,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0523270311085698
Hoplerythrinus unitaeniatus,0.3680000002766453,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1140636617679499
Hoplerythrinus unitaeniatus,0.3780000001416757,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1245629999590494
Hoplerythrinus unitaeniatus,0.3880000003625366,28.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0962102190767159
Hybognathus nuchalis,0.0016999999985192,23.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0111771841749163
Ictalurus punctatus,0.0044299999977245,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0027857562388785
Ictalurus punctatus,0.0045000000023278,22.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0026836562976977
Ictalurus punctatus,0.0053700000037149,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0069338290276231
Ictalurus punctatus,0.006709999997389,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0077638963493656
Ictalurus punctatus,0.0072399999967134,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0052812404506992
Ictalurus punctatus,0.0072500000071617,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0045590818807831
Ictalurus punctatus,0.0082700000085205,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0079394262420998
Ictalurus punctatus,0.8250000008549782,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1913231553741337
Katsuwonus pelamis,0.6319999995890643,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.2237054985171243
Katsuwonus pelamis,0.6319999995890643,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.5389023696830366
Katsuwonus pelamis,0.6709999997389019,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.4960703305250211
Katsuwonus pelamis,0.6709999997389019,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.6591757420492572
Katsuwonus pelamis,0.6709999997389019,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.6872973652627892
Katsuwonus pelamis,1.349000001019128,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,1.9561669011620848
Katsuwonus pelamis,1.349000001019128,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,2.28407927178711
Katsuwonus pelamis,1.349000001019128,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,2.4536891183936524
Katsuwonus pelamis,1.470000000852374,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,3.208501541443614
Katsuwonus pelamis,1.5099999989806798,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,4.289487557551824
Katsuwonus pelamis,1.5300000006425918,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,3.5208172733103824
Katsuwonus pelamis,1.5499999993922295,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,3.718891089803361
Katsuwonus pelamis,1.600000001267621,24.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,6.572486531825316
Katsuwonus pelamis,1.703000000146654,23.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,4.004011968125097
