"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","BMR","BMR_unit","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","fixed_only_BMR","conditional_log_BMR","conditional_BMR"
"Hyperolius viridiflavus","Amphibia","Anura","Hyperoliidae","Hyperolius","viridiflavus",1,0.001,0.0054508918740167,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-6.90775527898214,-5.21197603708706,39.5871292029482,25,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-6.36486439725557,0.00172097481248394,-6.45495562954044,0.00157270906180894
"Hyperolius viridiflavus","Amphibia","Anura","Hyperoliidae","Hyperolius","viridiflavus",1,0.001,0.00056,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.90775527898214,-7.48757377423508,39.5871292029482,89,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-6.36486439725557,0.00172097481248394,-6.45495562954047,0.00157270906180889
"Incilius alvarius","Amphibia","Anura","Bufonidae","Incilius","alvarius",174,0.174,1.18990995810072,"W",26,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.74869997976761,0.173877638799079,38.7931369742412,26,299.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.1340702788061,0.118354575998432,-1.57385760378829,0.207244172456164
"Incilius alvarius","Amphibia","Anura","Bufonidae","Incilius","alvarius",150.8,0.1508,0.1456728,"W",15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.89180082340828,-1.9263922681779,40.2740479814134,90,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.55880798981315,0.0773969434239289,-1.99859531479535,0.135525520286947
"Kaloula pulchra","Amphibia","Anura","Microhylidae","Kaloula","pulchra",0.9,9e-04,0.0006984,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.01311579463996,-7.26671855343888,39.5871292029482,91,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-6.44785102672598,0.0015839223207452,-6.23916879003281,0.0019514769359643
"Kaloula pulchra","Amphibia","Anura","Microhylidae","Kaloula","pulchra",31,0.031,0.176493271738998,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.47376807449699,-1.73447252379432,39.5871292029482,27,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-3.66010330183477,0.0257298546478765,-3.45142106514164,0.0317005557996175
"Necturus maculosus","Amphibia","Caudata","Proteidae","Necturus","maculosus",102,0.102,0.0387977777777777,"W",15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-2.28278246569787,-3.24939230776173,40.2740479814134,29,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.86676252549324,0.0568827853676903,-3.85124414002876,0.021253277928931
"Necturus maculosus","Amphibia","Caudata","Proteidae","Necturus","maculosus",125,0.125,0.01375,"W",25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-2.07944154167984,-4.28671645486956,38.9232497932056,97,298.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.42199156958546,0.0887447001006564,-3.406473184121,0.0331579363381554
"Notophthalmus viridescens","Amphibia","Caudata","Salamandridae","Notophthalmus","viridescens",1,0.001,0.0027011111111111,"W",15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-6.90775527898214,-5.91409206799033,40.2740479814134,30,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-6.50959687164674,0.00148907989240355,-6.99047677388133,0.000920607505406031
"Notophthalmus viridescens","Amphibia","Caudata","Salamandridae","Notophthalmus","viridescens",3,0.003,0.001116,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.80914299031403,-6.79800441502302,39.5871292029482,98,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.49954848301464,0.00408861710182663,-5.98042838524923,0.00252774321235209
"Odontophrynus americanus","Amphibia","Anura","Odontophrynidae","Odontophrynus","americanus",15.24,0.01524,0.00452628,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-4.18383172872364,-5.39785486890307,39.5871292029482,100,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.21938102561782,0.0147077454056247,-4.13531977481001,0.0159975486987142
"Odontophrynus americanus","Amphibia","Anura","Odontophrynidae","Odontophrynus","americanus",15,0.015,0.0725959690494053,"W",20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.19970507787993,-2.6228458814283,39.5871292029482,31,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.23188358159586,0.0145250057322677,-4.14782233078804,0.0157987835757746
"Osteopilus septentrionalis","Amphibia","Anura","Hylidae","Osteopilus","septentrionalis",16,0.016,0.115660111240447,"W",21,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.13516655674236,-2.15709946446412,39.4525477676161,32,294.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.15269411979011,0.0157220024183655,-3.81064811633968,0.0221338290110807
"Osteopilus septentrionalis","Amphibia","Anura","Hylidae","Osteopilus","septentrionalis",5,0.005,0.00273,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.29831736654804,-5.90345366978527,39.5871292029482,101,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.09719949583679,0.00611384445984188,-4.75515349238633,0.00860722344861177
"Plethodon glutinosus","Amphibia","Caudata","Plethodontidae","Plethodon","glutinosus",4,0.004,0.0045105048172519,"W",22,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.52146091786225,-5.40134619885975,39.3188782850898,33,295.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.21643732823966,0.00542662802262198,-5.95293981318612,0.00259819108355547
"Plethodon glutinosus","Amphibia","Caudata","Plethodontidae","Plethodon","glutinosus",5.01,0.00501,0.00137775,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.29631936388536,-6.58730354520093,39.5871292029482,103,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.09562578005139,0.00612347348806739,-5.83212826499787,0.00293183062313481
"Plethodon jordani","Amphibia","Caudata","Plethodontidae","Plethodon","jordani",3.1,0.0031,0.0007254,"W",5,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.77635316749104,-7.22878733111547,41.7219734885647,104,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.92352937254077,0.00267573980958345,-6.62155067872601,0.00133136482497208
"Plethodon jordani","Amphibia","Caudata","Plethodontidae","Plethodon","jordani",4,0.004,0.0089600584827443,"W",27,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.52146091786225,-4.7149785249246,38.6638911405773,34,300.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.07843278812282,0.00622966457374363,-5.77645409430805,0.00309968714265537
"Plethodon yonahlossee","Amphibia","Caudata","Plethodontidae","Plethodon","yonahlossee",5,0.005,0.0053562244704867,"W",22,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.29831736654804,-5.22949594193308,39.3188782850898,35,295.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.04067953988786,0.00646935064245048,-5.76855440639402,0.00312427067699339
"Pseudacris cadaverina","Amphibia","Anura","Hylidae","Pseudacris","cadaverina",3,0.003,0.025260251790679,"W",23,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.80914299031403,-3.6785231941491,39.1861115172861,36,296.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.41505482271584,0.00444909389465499,-4.89635108584859,0.00747380464766614
"Pseudacris regilla","Amphibia","Anura","Hylidae","Pseudacris","regilla",4,0.004,0.0376887169873225,"W",21,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.52146091786225,-3.27839451347851,39.4525477676161,38,294.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.24460123285709,0.00527592514079151,-4.64146665076858,0.00964354353997851
"Pseudacris regilla","Amphibia","Anura","Hylidae","Pseudacris","regilla",41.4,0.0414,0.0218592,"W",21,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-3.18447439815087,-3.82313339342674,39.4525477676161,106,294.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-3.40388668075209,0.0332438104611799,-2.80075209866359,0.0607643446527529
"Pseudacris regilla","Amphibia","Anura","Hylidae","Pseudacris","regilla",4,0.004,0.0272133640425357,"W",23,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.52146091786225,-3.60404710124761,39.1861115172861,37,296.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.18846362388979,0.00558057409267156,-4.58532904180128,0.0102003928798507
"Pseudoeurycea unguidentis","Amphibia","Caudata","Plethodontidae","Pseudoeurycea","unguidentis",3,0.003,0.0041744444444444,"W",15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-5.80914299031403,-5.47877399673249,40.2740479814134,39,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-5.64428095740582,0.0035376912374911,-6.49372255891842,0.00151290662847583
"Pseudotriton ruber","Amphibia","Caudata","Plethodontidae","Pseudotriton","ruber",10.81,0.01081,0.00184851,"W",5,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-4.52728364733102,-6.2933753698105,41.7219734885647,113,278.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.93970664915026,0.0071566974877002,-5.52819821137308,0.00397314140467174
"Pseudotriton ruber","Amphibia","Caudata","Plethodontidae","Pseudotriton","ruber",11,0.011,0.0125233333333333,"W",15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.50986000618377,-4.38016170806437,40.2740479814134,40,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.62090787586731,0.00984385500471659,-5.20939943809013,0.0054649547459624
"Rhinella marina","Amphibia","Anura","Bufonidae","Rhinella","marina",266,0.266,2.10944444444444,"W",25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-1.32425897020044,0.746424616347546,38.9232497932056,41,298.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-1.82717617929819,0.160867187097095,-1.47200682957283,0.229464526610858
"Rhinella marina","Amphibia","Anura","Bufonidae","Rhinella","marina",145,0.145,0.01885,"W",15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.93102153656156,-3.97124236508812,40.2740479814134,117,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.58969996836598,0.0750425518474897,-2.23453061864062,0.107042361752505
"Scaphiopus couchii","Amphibia","Anura","Scaphiopodidae","Scaphiopus","couchii",21,0.021,0.227055555555556,"W",25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.86323284125871,-1.48256055331402,38.9232497932056,42,298.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-3.82698495545173,0.0217751698629048,-3.14296463224018,0.0431546703432494
"Scaphiopus couchii","Amphibia","Anura","Scaphiopodidae","Scaphiopus","couchii",24.6,0.0246,0.0138743999999999,"W",21,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-3.70500883604382,-4.2777098635279,39.4525477676161,118,294.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-3.81388276186756,0.0220623495876774,-3.12986243865603,0.0437238115453541
"Spea hammondii","Amphibia","Anura","Scaphiopodidae","Spea","hammondii",11,0.011,0.05304,"W",15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-4.50986000618377,-2.93670893310453,40.2740479814134,43,288.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.62090787586731,0.00984385500471659,-4.04675403440689,0.0174790189511318
"Spea hammondii","Amphibia","Anura","Scaphiopodidae","Spea","hammondii",12.74,0.01274,0.00875238,"W",21,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-4.36300862883812,-4.73842961559791,39.4525477676161,123,294.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-4.33215267213992,0.0131392325647565,-3.75799883067951,0.0233303817348655
"Xenopus laevis","Amphibia","Anura","Pipidae","Xenopus","laevis",36,0.036,0.268944444444444,"W",25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).",-3.32423634052603,-1.31325044693861,38.9232497932056,44,298.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-3.40244733229297,0.0332916943410697,-3.01716670175351,0.0489396828313657
"Xenopus laevis","Amphibia","Anura","Pipidae","Xenopus","laevis",139,0.139,0.031553,"W",20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-1.97328134585145,-3.45608660735218,39.5871292029482,130,293.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-2.47825319984985,0.083889636108962,-2.09297256931038,0.123320013152548
